train_loss,val_loss,train_acc,val_acc,lr
1.0789531726733608,0.722233640820722,0.663937344250623,0.7435897435897436,0.01
1.26408079499959,0.7724823710850925,0.674439302242791,0.7464387464387464,0.009890748929868663
1.2762018602411702,0.8056654468221203,0.6812032751868993,0.7364672364672364,0.009567770515484183
1.2799665637078257,0.7690877436774324,0.6774652901388395,0.7350427350427351,0.00904518046337755
1.1773897163455873,0.7363653593667467,0.6865432538269847,0.7635327635327636,0.008345818466491111
0.6156625252050617,0.33217173460618915,0.8038447846208615,0.8874643874643875,0.001
0.3546818642714252,0.1834489830459365,0.8780704877180491,0.9387464387464387,0.0009698764640825614
0.26482049070746927,0.19116084816297393,0.911000355998576,0.9316239316239316,0.0008831391993379295
0.20863621422082923,0.11165582971520353,0.9289782840868637,0.9743589743589743,0.00075025
0.15240998170653544,0.0896684593654389,0.9503381986472054,0.9715099715099715,0.0005872372647446318
0.11023199727404256,0.08282597948962114,0.9622641509433962,0.9601139601139601,0.00041376273525536834
0.0629511543834274,0.03745762870022628,0.978996084015664,0.9871794871794872,0.00025075000000000016
0.032394127669088835,0.03785179684457599,0.9877180491278035,0.9829059829059829,0.00011786080066207054
0.01789165875430463,0.03722019112542006,0.9948380206479174,0.9857549857549858,3.11235359174388e-05
0.01797383189189808,0.01909351122326746,0.9937700249199003,0.9914529914529915,1e-06
