train_loss,val_loss,train_acc,val_acc,lr
0.8219570075969078,0.826299511893862,0.6881452474190103,0.6638176638176638,0.001
0.6941236979004836,0.6300704175250822,0.740121039515842,0.7934472934472935,0.0009997535269026829
0.6744121064618628,0.6339414881759899,0.7472410110359559,0.7749287749287749,0.0009990143508499217
0.6740491955294733,0.6332634943842548,0.7474190103239587,0.7749287749287749,0.0009977832013192385
0.6492983657043148,0.6020664401628353,0.7509789960840156,0.7891737891737892,0.0009960612933065818
0.35543842776355244,0.11171817090335777,0.8682805268778925,0.9715099715099715,0.0001
0.18535967935513256,0.05040053298599894,0.936810252758989,0.9829059829059829,9.99723574046476e-05
0.10036186209587057,0.09038830484836614,0.9670701317194731,0.9686609686609686,9.988946049184609e-05
0.0751791864970456,0.05096037643761131,0.9750800996796013,0.9829059829059829,9.975140184688095e-05
0.06308430676020398,0.09460313320003286,0.9786400854396582,0.9757834757834758,9.955833566366162e-05
0.06464265911648764,0.05201741332524826,0.9795300818796725,0.9857549857549858,9.931047757250643e-05
0.05369205032233987,0.03922944216055399,0.9820220719117123,0.9886039886039886,9.900810439931105e-05
0.05246656697931251,0.029116704632879527,0.9838020647917408,0.9886039886039886,9.865155385636934e-05
0.03539299725335009,0.043491200096524664,0.988252046991812,0.9857549857549858,9.824122416519164e-05
0.044050885854273775,0.022420023428513045,0.9861160555357779,0.9928774928774928,9.777757361174217e-05
0.044095359440944344,0.04504668848753962,0.9855820576717693,0.99002849002849,9.726112003459198e-05
0.032381218044691976,0.0382524345716799,0.9905660377358491,0.99002849002849,9.669244024655933e-05
0.034705789555204626,0.03787808529790595,0.9880740477038091,0.9886039886039886,9.607216939048323e-05
0.026137208166249384,0.03685998888143958,0.9925240299038803,0.9914529914529915,9.540100022984989e-05
0.027688219652119806,0.0886176412169373,0.9902100391598434,0.9743589743589743,9.467968237506415e-05
0.033324553419897526,0.03542068276111147,0.9905660377358491,0.9871794871794872,9.390902144623027e-05
0.01798470911056059,0.0239889853188167,0.9944820220719117,0.9943019943019943,9.308987817337693e-05
0.03382924161282475,0.0292615673294775,0.9903880384478462,0.9943019943019943,9.222316743513148e-05
0.019321648426886228,0.021790815165912622,0.9934140263438946,0.9928774928774928,9.130985723691716e-05
0.025009829407108462,0.02001813504101975,0.9928800284798861,0.9943019943019943,9.035096762981438e-05
0.01607625638664881,0.02300535418962282,0.9953720185119259,0.9957264957264957,8.934756957129373e-05
0.021454766781701527,0.036016188522184626,0.9935920256318975,0.9928774928774928,8.830078372909295e-05
0.017167745309888727,0.022269471734288327,0.9948380206479174,0.9928774928774928,8.721177922957392e-05
0.02326404194596699,0.01816777310051566,0.9921680313278747,0.9928774928774928,8.608177235195751e-05
0.020185766840378833,0.02157279805352548,0.9943040227839088,0.9943019943019943,8.491202516989482e-05
0.01003039450736895,0.008839223969298234,0.9967960128159488,0.9985754985754985,8.370384414189158e-05
0.013859850277594548,0.015926072312732256,0.9953720185119259,0.9971509971509972,8.245857865216072e-05
0.016532280201885664,0.025370239785463246,0.9951940192239231,0.9928774928774928,8.117761950353214e-05
0.018222948117904075,0.0459257731139108,0.9939480242079032,0.9843304843304843,7.986239736410309e-05
0.007517143678678838,0.011214220091688792,0.9975080099679601,0.9957264957264957,7.851438116936446e-05
0.01860913519759387,0.014227077961895518,0.9950160199359203,0.9957264957264957,7.713507648158696e-05
0.01837398012332428,0.028783656451233115,0.9948380206479174,0.9886039886039886,7.572602380829992e-05
0.014854035432080779,0.02766104428866006,0.9944820220719117,0.99002849002849,7.428879688174086e-05
0.010299022045247984,0.022925824734733417,0.9962620149519402,0.9928774928774928,7.282500090119704e-05
0.004905553469462669,0.0360431977499545,0.9983980064079744,0.9886039886039886,7.133627074020258e-05
0.008843109449013266,0.028209566605613252,0.9971520113919544,0.9928774928774928,6.982426912059299e-05
0.01539666250318767,0.032829789254507635,0.9957280170879317,0.9871794871794872,6.829068475545687e-05
0.01122925134227235,0.011468665310847854,0.9962620149519402,0.9943019943019943,6.673723046305867e-05
0.005020130024131724,0.013014295495338966,0.9983980064079744,0.9943019943019943,6.516564125383888e-05
0.008296408826292552,0.0208292174414603,0.997686009255963,0.9985754985754985,6.357767239262865e-05
0.004920919452884291,0.014502006265216801,0.9982200071199715,0.9914529914529915,6.197509743824264e-05
0.005354852548179567,0.023682759832358742,0.9978640085439658,0.9928774928774928,6.035970626263988e-05
0.003703287292433165,0.031995859843176204,0.99875400498398,0.9928774928774928,5.8733303051864915e-05
0.00986521831375902,0.02149404795791468,0.9967960128159488,0.9914529914529915,5.709770429100204e-05
0.0025696120828872042,0.024452939826097055,0.9989320042719829,0.9871794871794872,5.545473673539286e-05
0.0052779308435521805,0.03149729811171013,0.997686009255963,0.9957264957264957,5.380623537038351e-05
0.0037921995372553747,0.023315702715608712,0.9989320042719829,0.9943019943019943,5.215404136187988e-05
0.009109888629005315,0.0372494950083464,0.996440014239943,0.9943019943019943,5.049999999999998e-05
0.006228280057976377,0.016713841007562603,0.9975080099679601,0.9943019943019943,4.88459586381201e-05
0.005550564644148754,0.010704420725620207,0.9982200071199715,0.9971509971509972,4.719376462961648e-05
0.001944949047409789,0.019089366137493905,0.9996440014239943,0.9957264957264957,4.5545263264607114e-05
0.001314852300876511,0.013142389174686587,0.9992880028479886,0.9971509971509972,4.390229570899793e-05
0.009282508619691418,0.023506921120120924,0.996440014239943,0.9943019943019943,4.2266696948135046e-05
0.004028678027798161,0.02100047312654072,0.997686009255963,0.9928774928774928,4.0640293737360096e-05
0.002038765574615628,0.024981561833791088,0.9991100035599858,0.9914529914529915,3.9024902561757345e-05
0.0019434916979213619,0.01852282412312204,0.9992880028479886,0.9943019943019943,3.742232760737133e-05
0.0027974366376595674,0.0190612462220964,0.9992880028479886,0.9928774928774928,3.583435874616111e-05
0.002113090769398936,0.006357362019359815,0.9989320042719829,0.9943019943019943,3.426276953694132e-05
0.0037581947298366888,0.009253798626095497,0.99875400498398,0.9957264957264957,3.2709315244543104e-05
0.0052201429764755555,0.034603968098743595,0.9983980064079744,0.9928774928774928,3.1175730879407e-05
0.0011358917899991858,0.02702160488734386,0.9998220007119971,0.9957264957264957,2.9663729259797417e-05
0.0020512539323811656,0.02232779304680877,0.9991100035599858,0.9957264957264957,2.8174999098802942e-05
0.0020746681153401203,0.04287712824323894,0.9989320042719829,0.9928774928774928,2.6711203118259146e-05
0.0019346484590819018,0.02309918560595802,0.99875400498398,0.9957264957264957,2.5273976191700076e-05
0.0013837542407133232,0.02214973016770331,0.9992880028479886,0.9943019943019943,2.386492351841305e-05
0.0008442600935801019,0.026451352460134442,0.9996440014239943,0.9957264957264957,2.248561883063554e-05
0.0024897244707013204,0.028192833056813214,0.9985760056959773,0.9957264957264957,2.113760263589691e-05
0.0007756484958658325,0.021944687216232547,0.9998220007119971,0.9957264957264957,1.982238049646788e-05
