train_loss,val_loss,train_acc,val_acc,lr
0.8215172197649852,0.8301151946738914,0.6972232111071556,0.6709401709401709,0.001
0.6507770519487457,0.6510442473270275,0.7543609825560698,0.7735042735042735,0.000989084726566536
0.6258019649842406,0.6503717303276062,0.7593449626201495,0.7564102564102564,0.0009568159560924792
0.61967430198774,0.6314226324402029,0.7661089355642577,0.7578347578347578,0.0009046039886902865
0.593979089995982,0.6288240771857422,0.7726949092203631,0.7521367521367521,0.0008347307378762499
0.3216732178173824,0.13375172299728263,0.8876824492702029,0.9501424501424501,0.0001
0.15842649733847297,0.05946996134534701,0.9423282306870773,0.9829059829059829,9.701478472890247e-05
0.08706601025936506,0.06730988207607133,0.9692061231755073,0.9772079772079773,8.84191999343894e-05
0.05213095321946294,0.021568726750881412,0.9816660733357067,0.9943019943019943,7.525e-05
0.03495902267415488,0.01526730985632279,0.9891420434318263,0.9957264957264957,5.909558479451306e-05
0.01874809794282899,0.024701732407327995,0.9935920256318975,0.9943019943019943,4.190441520548695e-05
0.020847820712577292,0.021279575774952587,0.9919900320398718,0.9928774928774928,2.5750000000000016e-05
0.013247544079134465,0.009720078207224144,0.9959060163759345,0.9985754985754985,1.2580800065610596e-05
0.010684522777726498,0.010732615148221639,0.9969740121039515,0.9971509971509972,3.985215271097539e-06
0.013117438749909692,0.01137243746301597,0.9951940192239231,0.9957264957264957,1e-06
