train_loss,val_loss,train_acc,val_acc,lr
0.981367982699857,0.7102277323317069,0.697935208259167,0.7962962962962963,0.01
1.0874740915169396,0.7726298922850642,0.7198291206835172,0.7934472934472935,0.009890748929868663
1.1211624221147518,0.6533562450436212,0.7249911000355999,0.8347578347578347,0.009567770515484183
1.1484477547477783,0.7285394330543501,0.7192951228195087,0.811965811965812,0.00904518046337755
1.0637177958489048,0.8432068014920403,0.7290850836596654,0.7905982905982906,0.008345818466491111
0.5559997966416225,0.33340643783845536,0.8282306870772517,0.8817663817663818,0.001
0.3076078847786127,0.2659802292696868,0.8976504093983624,0.9116809116809117,0.0009698764640825614
0.1877171627136888,0.11114708050201101,0.9346742613029548,0.9629629629629629,0.0008831391993379295
0.13015237961666662,0.09938890921640732,0.9563901744393022,0.9686609686609686,0.00075025
0.08861727202715856,0.08604598885652265,0.9704521181915272,0.9715099715099715,0.0005872372647446318
0.04690674426561521,0.08727679782086827,0.9843360626557494,0.9686609686609686,0.00041376273525536834
0.019090792889471384,0.04584510085001308,0.9935920256318975,0.9857549857549858,0.00025075000000000016
0.010114407687650798,0.039079561623219836,0.9971520113919544,0.9871794871794872,0.00011786080066207054
0.0020230461519783736,0.03883738274223235,0.9994660021359915,0.9857549857549858,3.11235359174388e-05
0.002133558175484176,0.03491439442662109,0.9998220007119971,0.9871794871794872,1e-06
